"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"9495","4","353",2017-03-11,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1129.13,677.48,2871077-08-06
"9496","79","706",2017-11-30,FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,3984306-03-17
"9497","81","3183",2017-07-04,TRUE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,1861223-08-06
"9498","34","2456",2017-07-12,TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2871077-08-06
"9499","33","3493",2017-07-28,TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,3303500-06-10
"9500","19","295",2017-08-13,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,2548416-05-08
"9501","70","1098",2017-04-19,FALSE,"Approved","Trek Bicycles","Standard","high","medium",495.72,297.43,3145718-02-22
"9502","19","406",2017-01-27,TRUE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"9503","49","676",2017-02-25,FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2036510-12-22
"9504","34","3283",2017-04-19,TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2871077-08-06
"9505","95","2783",2017-10-18,FALSE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,1845847-07-06
"9506","60","2063",2017-03-13,FALSE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3599904-01-24
"9507","52","2665",2017-08-28,FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,2991247-08-15
"9508","18","1120",2017-12-29,TRUE,"Approved","Solex","Standard","medium","medium",575.27,431.45,3733794-04-14
"9509","89","1699",2017-03-23,TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,3056536-11-05
"9510","41","3075",2017-02-22,TRUE,"Approved","Solex","Road","medium","medium",416.98,312.74,3303500-06-10
"9511","95","2078",2017-10-12,FALSE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,2912711-04-23
"9512","85","1551",2017-06-09,FALSE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,3940306-12-12
"9513","74","2203",2017-11-11,TRUE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,3667322-04-14
"9514","91","845",2017-08-27,TRUE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2556222-09-03
"9515","0","687",2017-08-21,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,2340484-05-11
"9516","97","2425",2017-01-14,TRUE,"Approved","Solex","Standard","medium","large",202.62,151.96,2127821-04-08
"9517","62","2069",2017-08-08,FALSE,"Approved","Solex","Standard","medium","medium",478.16,298.72,3663300-11-05
"9518","72","2445",2017-11-21,FALSE,"Approved","Norco Bicycles","Standard","medium","medium",360.4,270.3,4056692-02-01
"9519","33","1676",2017-08-04,FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,2587211-05-26
"9520","8","483",2017-11-17,FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,3569151-11-22
"9521","39","3379",2017-12-10,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3574592-08-28
"9522","98","42",2017-08-17,TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,2942990-05-14
"9523","51","313",2017-09-03,FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,2344032-09-08
"9524","17","2812",2017-08-29,TRUE,"Approved","WeareA2B","Touring","medium","large",1362.99,57.74,2912711-04-23
"9525","47","2684",2017-10-26,FALSE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,3395520-05-26
"9526","90","1305",2017-04-07,TRUE,"Approved","Solex","Standard","low","medium",945.04,507.58,3561818-09-06
"9527","40","2654",2017-09-11,FALSE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3119933-08-19
"9528","6","1137",2017-04-22,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,2861851-12-12
"9529","95","2761",2017-12-23,FALSE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,3186405-08-19
"9530","77","1275",2017-05-19,TRUE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3754847-09-11
"9531","51","380",2017-01-04,FALSE,"Approved","OHM Cycles","Standard","high","medium",2005.66,1203.4,3654311-10-02
"9532","98","2487",2017-05-02,FALSE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,1845847-07-06
"9533","10","2154",2017-08-09,TRUE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,2824003-02-13
"9534","99","790",2017-10-28,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,2127821-04-08
"9535","60","1913",2017-09-06,FALSE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3512615-03-17
"9536","42","620",2017-06-15,TRUE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,2013092-01-05
"9537","31","3418",2017-05-24,TRUE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,3940306-12-12
"9538","23","3385",2017-11-06,FALSE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,2054016-01-21
"9539","98","642",2017-07-11,TRUE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,2942990-05-14
"9540","55","3137",2017-03-22,NA,"Approved","Trek Bicycles","Road","medium","large",1894.19,598.76,2900646-12-29
"9541","83","2041",2017-09-02,FALSE,"Approved","Solex","Touring","medium","large",2083.94,675.03,3778266-08-28
"9542","35","1908",2017-02-25,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3710138-10-08
"9543","27","1032",2017-01-10,TRUE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2120961-03-02
"9544","15","2985",2017-04-24,TRUE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,2322269-08-12
"9545","14","1206",2017-10-08,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,2904195-04-27
"9546","48","996",2017-09-11,FALSE,"Approved","WeareA2B","Standard","medium","medium",1762.96,950.52,4051487-11-15
"9547","49","3306",2017-11-20,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"9548","91","2278",2017-08-15,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,3997080-03-08
"9549","93","2081",2017-04-18,TRUE,"Approved","WeareA2B","Standard","medium","medium",1065.03,230.09,2666457-05-18
"9550","26","2787",2017-06-19,FALSE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,4053380-04-24
"9551","91","2935",2017-12-13,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2556222-09-03
"9552","23","281",2017-01-02,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,2014984-06-14
"9553","85","2129",2017-08-03,TRUE,"Approved","WeareA2B","Standard","medium","medium",1228.07,400.91,2627425-10-11
"9554","49","1280",2017-08-05,FALSE,"Approved","Solex","Standard","medium","large",1061.56,733.58,3599904-01-24
"9555","57","1174",2017-12-04,TRUE,"Approved","WeareA2B","Touring","medium","large",1890.39,260.14,1821009-03-21
"9556","89","725",2017-12-24,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3495110-02-15
"9557","71","1517",2017-12-02,TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2231905-07-17
"9558","0","2674",2017-09-24,FALSE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,2035328-03-13
"9559","43","1907",2017-07-10,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"9560","0","1428",2017-05-08,TRUE,"Approved","Solex","Road","medium","medium",416.98,312.74,2365322-08-27
"9561","3","3367",2017-03-13,TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3249565-11-11
"9562","15","545",2017-01-21,FALSE,"Approved","Norco Bicycles","Standard","low","medium",958.74,748.9,3387240-12-19
"9563","96","147",2017-06-18,FALSE,"Approved","WeareA2B","Road","low","small",1172.78,1043.77,2587211-05-26
"9564","18","1859",2017-06-22,TRUE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3940306-12-12
"9565","53","1607",2017-03-29,TRUE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,3599904-01-24
"9566","31","3082",2017-10-10,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,3561818-09-06
"9567","2","45",2017-08-19,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3710138-10-08
"9568","83","2128",2017-01-21,TRUE,"Approved","Solex","Touring","medium","large",2083.94,675.03,2014984-06-14
"9569","16","2161",2017-06-26,TRUE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"9570","0","638",2017-05-17,FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"9571","5","1951",2017-07-06,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,3601086-11-02
"9572","71","2401",2017-07-19,FALSE,"Approved","Solex","Standard","high","large",1842.92,1105.75,3870286-08-13
"9573","12","1821",2017-04-28,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,3940306-12-12
"9574","0","3013",2017-12-17,TRUE,"Approved","Trek Bicycles","Standard","high","medium",495.72,297.43,3913576-03-18
"9575","58","1227",2017-09-24,FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3663300-11-05
"9576","32","564",2017-12-19,FALSE,"Approved","Giant Bicycles","Standard","high","medium",1179,707.4,2390634-01-21
"9577","0","3494",2017-09-08,TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"9578","73","3039",2017-10-22,FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,2824003-02-13
"9579","30","800",2017-06-22,TRUE,"Approved","Solex","Standard","high","medium",748.17,448.9,1890319-11-19
"9580","75","2544",2017-05-29,FALSE,"Approved","Giant Bicycles","Touring","medium","large",1873.97,863.95,3145718-02-22
"9581","13","969",2017-03-03,FALSE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3280081-06-23
"9582","54","1137",2017-03-24,FALSE,"Approved","WeareA2B","Standard","medium","medium",1292.84,13.44,3395520-05-26
"9583","98","3185",2017-05-19,FALSE,"Approved","Trek Bicycles","Standard","high","medium",358.39,215.03,2942990-05-14
"9584","19","1545",2017-06-17,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,2035328-03-13
"9585","9","100",2017-12-19,TRUE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,3095568-06-13
"9586","33","2485",2017-05-15,TRUE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,2365322-08-27
"9587","33","1265",2017-02-13,TRUE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,3119933-08-19
"9588","1","2676",2017-08-26,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"9589","0","1088",2017-09-15,FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,1969802-06-02
"9590","82","696",2017-04-14,TRUE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3778266-08-28
"9591","1","587",2017-06-23,TRUE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,2861851-12-12
"9592","53","3020",2017-02-19,TRUE,"Approved","Giant Bicycles","Standard","high","medium",1274.93,764.96,2904195-04-27
"9593","52","1656",2017-07-23,FALSE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,2400096-04-05
"9594","69","1370",2017-03-08,TRUE,"Approved","Giant Bicycles","Road","medium","medium",792.9,594.68,1967673-06-02
"9595","8","1914",2017-01-13,FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,3569151-11-22
"9596","14","3444",2017-03-22,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,2904195-04-27
"9597","23","2360",2017-11-29,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1198.46,381.1,3754847-09-11
"9598","67","245",2017-08-21,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,3095568-06-13
"9599","0","237",2017-03-16,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3818007-12-04
"9600","67","1837",2017-10-02,TRUE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,2627425-10-11
"9601","45","2919",2017-01-20,FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,2904195-04-27
"9602","22","449",2017-04-02,FALSE,"Approved","Solex","Standard","medium","medium",575.27,431.45,3733794-04-14
"9603","67","3243",2017-05-27,FALSE,"Approved","Norco Bicycles","Road","medium","medium",544.05,376.84,2861851-12-12
"9604","80","3217",2017-07-21,FALSE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,2340484-05-11
"9605","71","1083",2017-02-28,TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,2231905-07-17
"9606","59","2457",2017-04-07,FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,2912711-04-23
"9607","54","2588",2017-04-27,FALSE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,3923038-06-02
"9608","29","984",2017-07-13,TRUE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,4053380-04-24
"9609","47","223",2017-09-12,FALSE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,2900646-12-29
"9610","25","204",2017-09-07,FALSE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,3984306-03-17
"9611","16","574",2017-03-28,FALSE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"9612","68","716",2017-11-21,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3512615-03-17
"9613","35","1816",2017-09-04,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"9614","63","824",2017-12-21,TRUE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,3095568-06-13
"9615","61","1302",2017-04-27,TRUE,"Approved","OHM Cycles","Standard","low","medium",71.16,56.93,3530829-12-14
"9616","22","1191",2017-11-16,TRUE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,2054016-01-21
"9617","40","2273",2017-02-14,TRUE,"Approved","OHM Cycles","Standard","high","medium",1458.17,874.9,3280081-06-23
"9618","68","2172",2017-01-19,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,2900646-12-29
"9619","65","3059",2017-08-10,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,3923038-06-02
"9620","0","262",2017-12-18,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",230.91,173.18,3561818-09-06
"9621","88","275",2017-03-10,TRUE,"Approved","Norco Bicycles","Standard","high","small",1661.92,1479.11,2134917-12-03
"9622","28","90",2017-07-12,FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,1867374-01-11
"9623","71","2220",2017-01-10,TRUE,"Approved","Solex","Standard","high","large",1842.92,1105.75,4056692-02-01
"9624","78","2335",2017-12-19,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,2988172-05-27
"9625","1","3317",2017-04-01,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,3078063-05-14
"9626","95","571",2017-04-20,FALSE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,2912711-04-23
"9627","1","568",2017-09-13,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",1403.5,954.82,4051487-11-15
"9628","85","2641",2017-12-19,TRUE,"Approved","WeareA2B","Standard","medium","medium",752.64,205.36,2390634-01-21
"9629","65","2493",2017-10-16,TRUE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,1967673-06-02
"9630","0","2324",2017-03-15,FALSE,"Approved",NA,NA,NA,NA,753.76,NA,NA
"9631","7","3238",2017-08-20,TRUE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3003548-06-28
"9632","19","1951",2017-01-31,TRUE,"Approved","OHM Cycles","Road","high","large",12.01,7.21,2023500-06-10
"9633","3","738",2017-05-30,TRUE,"Approved","Trek Bicycles","Standard","medium","large",2091.47,388.92,3078063-05-14
"9634","43","1404",2017-07-13,TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,3852781-07-14
"9635","91","3137",2017-08-18,FALSE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2556222-09-03
"9636","44","815",2017-04-05,TRUE,"Approved","WeareA2B","Standard","medium","medium",1769.64,108.76,3654311-10-02
"9637","86","133",2017-01-19,TRUE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,2390634-01-21
"9638","52","579",2017-04-28,TRUE,"Approved","OHM Cycles","Road","medium","medium",1280.28,829.51,2758004-03-24
"9639","25","1337",2017-07-15,TRUE,"Approved","Giant Bicycles","Road","medium","medium",1538.99,829.65,3984306-03-17
"9640","8","2607",2017-12-25,TRUE,"Approved","Solex","Road","medium","small",1703.52,1516.13,2993613-03-04
"9641","82","2165",2017-06-18,TRUE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3942199-05-21
"9642","80","1199",2017-10-13,FALSE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,2390634-01-21
"9643","24","1299",2017-05-13,TRUE,"Approved","Solex","Road","medium","large",1777.8,820.78,3663300-11-05
"9644","26","2002",2017-06-20,TRUE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2023500-06-10
"9645","53","1631",2017-06-05,FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,2344032-09-08
"9646","60","718",2017-09-03,TRUE,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3923038-06-02
"9647","29","3388",2017-06-03,TRUE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,4053380-04-24
"9648","92","3056",2017-01-01,FALSE,"Approved","WeareA2B","Standard","medium","small",1415.01,1259.36,2854045-08-16
"9649","99","1357",2017-02-26,FALSE,"Approved","Trek Bicycles","Road","low","small",1720.7,1531.42,3176943-06-05
"9650","34","239",2017-12-16,TRUE,"Approved","Norco Bicycles","Road","high","large",774.53,464.72,2871077-08-06
"9651","10","338",2017-06-17,FALSE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,3818007-12-04
"9652","58","1705",2017-03-26,FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3929425-05-29
"9653","79","1237",2017-03-22,TRUE,"Approved","Solex","Touring","medium","large",2083.94,675.03,3778266-08-28
"9654","8","1878",2017-11-28,FALSE,"Approved","Solex","Road","medium","small",1703.52,1516.13,3569151-11-22
"9655","27","1199",2017-10-14,FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,3186405-08-19
"9656","39","2961",2017-11-01,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3495110-02-15
"9657","72","1339",2017-09-19,TRUE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3958521-09-10
"9658","64","2376",2017-10-25,NA,"Approved","Giant Bicycles","Standard","high","small",1977.36,1759.85,3530829-12-14
"9659","29","1085",2017-10-27,FALSE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,4053380-04-24
"9660","98","2373",2017-07-25,FALSE,"Approved","OHM Cycles","Standard","medium","medium",795.34,101.58,3929425-05-29
"9661","79","1559",2017-01-15,TRUE,"Approved","Solex","Touring","medium","large",2083.94,675.03,3940306-12-12
"9662","49","1407",2017-01-28,TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3654311-10-02
"9663","7","91",2017-07-28,FALSE,"Approved","Trek Bicycles","Road","low","medium",980.37,234.43,3249565-11-11
"9664","29","925",2017-11-22,TRUE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,4053380-04-24
"9665","32","3243",2017-07-20,FALSE,"Approved","Giant Bicycles","Standard","medium","medium",642.7,211.37,2365322-08-27
"9666","95","1262",2017-07-21,TRUE,"Approved","OHM Cycles","Touring","low","medium",1073.07,933.84,2503707-06-05
"9667","2","2496",2017-02-25,TRUE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3691687-06-19
"9668","49","1054",2017-06-21,TRUE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,3667322-04-14
"9669","45","2677",2017-10-25,FALSE,"Approved","Solex","Standard","medium","medium",441.49,84.99,2013092-01-05
"9670","28","2650",2017-09-08,FALSE,"Approved","Norco Bicycles","Standard","medium","small",1216.14,1082.36,3186405-08-19
"9671","0","284",2017-04-15,FALSE,"Approved","Trek Bicycles","Road","medium","medium",533.51,400.13,2900646-12-29
"9672","43","2914",2017-08-10,TRUE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
"9673","58","3274",2017-01-30,FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3958521-09-10
"9674","43","1630",2017-08-19,FALSE,"Approved","Solex","Standard","medium","medium",1151.96,649.49,2587211-05-26
"9675","79","139",2017-02-28,TRUE,"Approved","Norco Bicycles","Standard","medium","medium",1555.58,818.01,2912474-10-01
"9676","10","2892",2017-12-18,FALSE,"Approved","WeareA2B","Touring","medium","medium",1466.68,363.25,3733794-04-14
"9677","89","833",2017-04-04,TRUE,"Approved","Giant Bicycles","Standard","medium","large",1812.75,582.48,3280081-06-23
"9678","99","315",2017-05-21,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,2127821-04-08
"9679","86","2467",2017-01-09,FALSE,"Approved","OHM Cycles","Standard","medium","medium",235.63,125.07,2503707-06-05
"9680","26","467",2017-07-14,FALSE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2023500-06-10
"9681","99","626",2017-02-06,TRUE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,2127821-04-08
"9682","97","242",2017-08-06,TRUE,"Approved","Solex","Standard","medium","large",202.62,151.96,3997080-03-08
"9683","66","970",2017-11-07,TRUE,"Approved","Solex","Standard","medium","medium",1163.89,589.27,3487303-10-21
"9684","62","2704",2017-01-30,TRUE,"Approved","Solex","Standard","medium","medium",478.16,298.72,3663300-11-05
"9685","91","1025",2017-04-09,TRUE,"Approved","Solex","Standard","medium","medium",100.35,75.26,2912711-04-23
"9686","76","3426",2017-10-25,TRUE,"Approved","WeareA2B","Standard","low","medium",642.31,513.85,3870286-08-13
"9687","10","2597",2017-04-09,FALSE,"Approved","Solex","Standard","medium","medium",1945.43,333.18,3546442-08-05
"9688","19","1189",2017-11-13,FALSE,"Approved","Trek Bicycles","Mountain","low","medium",574.64,459.71,2861851-12-12
"9689","6","112",2017-11-13,TRUE,"Approved","Solex","Standard","high","medium",748.17,448.9,3913576-03-18
"9690","17","1631",2017-08-08,NA,"Approved","Solex","Standard","high","medium",1024.66,614.8,2322269-08-12
"9691","0","858",2017-08-28,TRUE,"Approved","WeareA2B","Standard","medium","medium",60.34,45.26,2035328-03-13
"9692","35","466",2017-11-20,TRUE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"9693","27","820",2017-07-30,FALSE,"Approved","Trek Bicycles","Standard","low","medium",1057.51,154.4,2120961-03-02
"9694","87","2529",2017-02-14,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1636.9,44.71,3913576-03-18
"9695","45","2565",2017-06-18,FALSE,"Approved","Solex","Standard","medium","medium",441.49,84.99,3280081-06-23
"9696","46","1131",2017-04-28,FALSE,"Approved","Solex","Standard","low","medium",1289.85,74.51,3280081-06-23
"9697","29","517",2017-12-20,TRUE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,3186405-08-19
"9698","0","260",2017-07-19,FALSE,"Approved","OHM Cycles","Standard","high","medium",227.88,136.73,3249565-11-11
"9699","95","3090",2017-04-19,TRUE,"Approved","Giant Bicycles","Standard","medium","large",569.56,528.43,2912711-04-23
"9700","70","1763",2017-10-23,TRUE,"Approved","Trek Bicycles","Standard","high","medium",495.72,297.43,3546442-08-05
"9701","11","1555",2017-02-25,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1775.81,1580.47,3487303-10-21
"9702","33","1688",2017-02-14,FALSE,"Approved","Giant Bicycles","Standard","medium","small",1311.44,1167.18,1969802-06-02
"9703","38","1324",2017-04-01,TRUE,"Approved","Solex","Standard","medium","medium",1577.53,826.51,3561818-09-06
"9704","97","2587",2017-05-15,FALSE,"Approved","Solex","Standard","medium","large",202.62,151.96,3997080-03-08
"9705","99","3257",2017-12-24,FALSE,"Approved","OHM Cycles","Standard","medium","medium",1227.34,770.89,1845847-07-06
"9706","63","3048",2017-08-31,NA,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2503943-12-25
"9707","82","1365",2017-05-24,TRUE,"Approved","Norco Bicycles","Standard","high","medium",1148.64,689.18,3942199-05-21
"9708","2","542",2017-06-14,FALSE,"Approved","Solex","Standard","medium","medium",71.49,53.62,3710138-10-08
"9709","14","1244",2017-10-06,FALSE,"Approved","Trek Bicycles","Standard","medium","small",1386.84,1234.29,3733794-04-14
"9710","46","3302",2017-08-06,FALSE,"Approved","Solex","Standard","low","medium",1289.85,74.51,3280081-06-23
"9711","81","1515",2017-09-25,FALSE,"Approved","Norco Bicycles","Standard","medium","small",586.45,521.94,3942199-05-21
"9712","65","3361",2017-03-04,FALSE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,1969802-06-02
"9713","97","3038",2017-06-27,FALSE,"Approved","OHM Cycles","Road","medium","medium",742.54,667.4,1889610-03-20
"9714","42","1064",2017-08-13,FALSE,"Approved","OHM Cycles","Road","medium","small",1810,1610.9,3303500-06-10
"9715","0","1546",2017-10-14,FALSE,"Approved",NA,NA,NA,NA,840.02,NA,NA
"9716","0","2307",2017-06-22,FALSE,"Approved","Norco Bicycles","Road","medium","medium",543.39,407.54,2871077-08-06
"9717","84","2806",2017-02-01,FALSE,"Approved","Trek Bicycles","Road","medium","medium",290.62,215.14,2390634-01-21
"9718","26","1552",2017-09-22,FALSE,"Approved","WeareA2B","Standard","medium","medium",1992.93,762.63,2023500-06-10
"9719","50","3302",2017-04-27,TRUE,"Approved","WeareA2B","Standard","medium","small",175.89,131.92,2863980-12-10
"9720","77","3067",2017-06-18,FALSE,"Approved","Norco Bicycles","Road","medium","large",1240.31,795.1,3022709-06-17
"9721","27","1472",2017-01-06,FALSE,"Approved","Trek Bicycles","Standard","medium","medium",499.53,388.72,2548416-05-08
"9722","72","1044",2017-01-17,FALSE,"Approved","OHM Cycles","Standard","medium","medium",912.52,141.4,3958521-09-10
"9723","4","2912",2017-10-01,FALSE,"Approved","Solex","Standard","medium","medium",1483.2,99.59,2503943-12-25
"9724","36","1241",2017-02-14,TRUE,"Approved","Solex","Standard","low","medium",945.04,507.58,3119933-08-19
"9725","59","1275",2017-08-01,TRUE,"Approved","Solex","Standard","medium","large",1061.56,733.58,2023500-06-10
"9726","45","3017",2017-04-25,TRUE,"Approved","Solex","Standard","medium","medium",441.49,84.99,2013092-01-05
"9727","41","1950",2017-07-07,FALSE,"Approved","Solex","Road","medium","medium",416.98,312.74,2587211-05-26
"9728","78","2354",2017-11-24,FALSE,"Approved","Giant Bicycles","Standard","medium","large",1765.3,709.48,2988172-05-27
"9729","65","3155",2017-01-06,FALSE,"Approved","WeareA2B","Standard","medium","medium",1807.45,778.69,1967673-06-02
"9730","23","914",2017-08-17,TRUE,"Approved","Norco Bicycles","Mountain","low","small",688.63,612.88,3574119-07-20
